DATE,SYMBOL,CLOSE,VOLUME,VARIATION
2025-10-21,ORGT,14455,6056,2.21
2025-10-21,PALC,14193,4764,0.65
2025-10-21,PRSC,12054,3741,0.99
2025-10-21,PVBC,10411,8527,-0.61
2025-10-21,SAFC,4930,5629,2.4
2025-10-21,SCRC,7221,8500,-1.2
2025-10-21,SDCC,3254,706,-0.67
2025-10-21,SDSC,15153,9730,-1.54
2025-10-21,SEMC,10232,7707,1.32
2025-10-21,SGBC,2970,9714,-1.72
2025-10-21,SHEC,7533,8820,-0.4
2025-10-21,SIBC,13525,2804,1.9
2025-10-21,SICC,11534,873,0.24
2025-10-21,SICG,14655,2093,0.82
2025-10-21,SITC,9918,1484,-2.22
2025-10-21,SLBC,18037,9414,2.71
2025-10-21,SMBC,10208,1302,0.01
2025-10-21,SNTS,7016,4971,2.83
2025-10-21,SOGC,12132,2594,-0.15
2025-10-21,STAC,14207,8977,-1.65
2025-10-21,STBC,12717,7040,-1.05
2025-10-21,TTLS,9335,9334,-0.56
2025-10-21,UNLC,4427,768,0.2
2025-10-22,ABJC,14259,7233,-2.44
2025-10-22,BICC,19442,3355,-1.35
2025-10-22,BNBC,9589,3722,-2.41
2025-10-22,BOAB,11135,9765,2.67
2025-10-22,BOABF,4142,5221,-1.97
2025-10-22,BOAC,7077,8288,-1.07
2025-10-22,BOAM,4176,3372,2.45
2025-10-22,BOAN,15777,2266,1.79
2025-10-22,BOAS,15310,988,1.64
2025-10-22,BOAG,19478,6240,1.33
2025-10-22,CABC,10271,9588,2.52
2025-10-22,CBIBF,8805,5703,1.63
2025-10-22,CFAC,6403,4180,1.58
2025-10-22,CIEC,8677,2113,2.93
2025-10-22,ECOC,12185,1575,-0.22
2025-10-22,ETIT,4409,1606,2.19
2025-10-22,FTSC,17086,6980,0.4
2025-10-22,LIBC,11275,7351,-0.94
2025-10-22,NEIC,15833,4045,2.01
2025-10-22,NSBC,13894,9108,1.58
2025-10-22,NSIAS,7123,1012,-0.39
2025-10-22,NSIAC,6607,8246,0.2
2025-10-22,NTLC,11784,6932,2.59
2025-10-22,ONTBF,14675,4914,0.4
2025-10-22,ORGT,7025,9900,2.51
2025-10-22,PALC,15400,8195,0.93
2025-10-22,PRSC,7593,7353,1.31
2025-10-22,PVBC,14931,7501,-1.35
2025-10-22,SAFC,8289,4807,2.97
2025-10-22,SCRC,19559,6981,2.38
2025-10-22,SDCC,11651,3767,-0.36
2025-10-22,SDSC,2557,5604,0.93
2025-10-22,SEMC,2812,3478,-0.13
2025-10-22,SGBC,9532,7959,-1.1
2025-10-22,SHEC,11444,4227,-2.87
2025-10-22,SIBC,5218,9858,2.97
2025-10-22,SICC,5566,2037,-0.81
2025-10-22,SICG,7427,5613,2.56
2025-10-22,SITC,15080,7695,1.69
2025-10-22,SLBC,13057,5873,-2.22
2025-10-22,SMBC,11830,950,0.68
2025-10-22,SNTS,19040,2316,0.45
2025-10-22,SOGC,13323,3896,1.32
2025-10-22,STAC,11342,8203,-2.45
2025-10-22,STBC,8105,4049,-1.5
2025-10-22,TTLS,8136,3856,-1.19
2025-10-22,UNLC,15571,3817,0.96
2025-10-23,ABJC,13075,8014,-1.24
2025-10-23,BICC,14040,6935,1.4
2025-10-23,BNBC,9477,4018,0.94
2025-10-23,BOAB,3129,6942,-1.02
2025-10-23,BOABF,14015,8243,-0.03
2025-10-23,BOAC,5300,9119,-0.99
2025-10-23,BOAM,9281,2041,-2.34
2025-10-23,BOAN,13412,1548,-1.64
2025-10-23,BOAS,13598,4427,2.83
2025-10-23,BOAG,12007,4742,-1.39
2025-10-23,CABC,18170,4365,0.76
2025-10-23,CBIBF,2858,726,-2.2
2025-10-23,CFAC,7799,1369,2.67
2025-10-23,CIEC,8136,1165,-1.51
2025-10-23,ECOC,18741,1749,2.21
2025-10-23,ETIT,16148,4082,0.36
2025-10-23,FTSC,2461,9714,0.88
2025-10-23,LIBC,12874,5751,1.43
2025-10-23,NEIC,16768,4654,1.41
2025-10-23,NSBC,8017,5357,-0.79
2025-10-23,NSIAS,17766,9765,-2.34
2025-10-23,NSIAC,17150,4793,1.74
2025-10-23,NTLC,6093,2128,0.31
2025-10-23,ONTBF,14429,2455,-2.96
2025-10-23,ORGT,15092,1115,-1.48
2025-10-23,PALC,13058,2554,-2.38
2025-10-23,PRSC,9352,977,2.96
2025-10-23,PVBC,13405,7196,-1.27
2025-10-23,SAFC,2458,5375,-0.16
2025-10-23,SCRC,3563,3828,2.83
2025-10-23,SDCC,13660,8717,-1.62
2025-10-23,SDSC,10895,9468,1.94
2025-10-23,SEMC,14127,3349,2.78
2025-10-23,SGBC,6063,5812,1.65
2025-10-23,SHEC,4480,6236,-2.64
2025-10-23,SIBC,18270,7707,2.24
2025-10-23,SICC,10815,1031,0.06
2025-10-23,SICG,19130,7704,0.93
2025-10-23,SITC,15271,9968,1.06
2025-10-23,SLBC,9140,8221,0.19
2025-10-23,SMBC,18736,592,2.63
2025-10-23,SNTS,11697,5719,-2.42
2025-10-23,SOGC,7362,829,-1.73
2025-10-23,STAC,3075,9142,-1.11
2025-10-23,STBC,19662,8568,-1.26
2025-10-23,TTLS,18412,1557,1.07
2025-10-23,UNLC,8462,697,2.68
2025-10-24,ABJC,3437,1755,-2.38
2025-10-24,BICC,8747,7903,2.2
2025-10-24,BNBC,11473,9566,0.93
2025-10-24,BOAB,13741,1522,0.33
2025-10-24,BOABF,16549,4439,2.37
2025-10-24,BOAC,19750,4380,0.06
2025-10-24,BOAM,4349,5611,0.76
2025-10-24,BOAN,7383,4000,-0.28
2025-10-24,BOAS,2839,1971,0.39
2025-10-24,BOAG,18478,5363,2.52
2025-10-24,CABC,11228,7058,-0.41
2025-10-24,CBIBF,18066,4511,2.35
2025-10-24,CFAC,7710,3118,-0.36
2025-10-24,CIEC,14724,2676,-1.92
2025-10-24,ECOC,3954,3484,-2.73
2025-10-24,ETIT,4217,817,-1.07
2025-10-24,FTSC,4984,1370,1.68
2025-10-24,LIBC,17877,8751,-2.72
2025-10-24,NEIC,5562,5827,-0.45
2025-10-24,NSBC,8457,9661,1.11
2025-10-24,NSIAS,14085,2592,0.01
2025-10-24,NSIAC,2849,7506,1.73
2025-10-24,NTLC,9364,1063,0.25
2025-10-24,ONTBF,14936,9222,-0.27
2025-10-24,ORGT,6070,4817,-2.73
2025-10-24,PALC,6522,531,2.02
2025-10-24,PRSC,6730,1658,-0.19
2025-10-24,PVBC,2414,4118,0.98
2025-10-24,SAFC,19876,3655,-0.97
2025-10-24,SCRC,18307,5480,-2.54
2025-10-24,SDCC,14496,4382,2.5
2025-10-24,SDSC,5933,3170,-0.62
2025-10-24,SEMC,3380,4882,1.31
2025-10-24,SGBC,8823,9329,2.68
2025-10-24,SHEC,16174,743,0.51
2025-10-24,SIBC,5885,2688,-1.06
2025-10-24,SICC,9081,770,-0.87
2025-10-24,SICG,13820,2291,-2.8
2025-10-24,SITC,16338,3749,2.6
2025-10-24,SLBC,9985,4916,0.11
2025-10-24,SMBC,10288,882,-2.81
2025-10-24,SNTS,14634,616,0.82
2025-10-24,SOGC,2124,8710,1.92
2025-10-24,STAC,16050,6194,-2.05
2025-10-24,STBC,3270,8933,-2.27
2025-10-24,TTLS,4706,5924,0.87
2025-10-24,UNLC,8338,4912,-2.77
2025-10-27,ABJC,2160,2652,0.49
2025-10-27,BICC,4525,4862,1.78
2025-10-27,BNBC,18703,5615,-1.88
2025-10-27,BOAB,3266,6529,0.52
2025-10-27,BOABF,14336,7597,-1.64
2025-10-27,BOAC,10896,3213,1.88
2025-10-27,BOAM,2247,844,1.71
2025-10-27,BOAN,4893,3114,-0.02
2025-10-27,BOAS,4396,3606,-1.67
2025-10-27,BOAG,3372,2760,1.27
2025-10-27,CABC,14645,4991,-0.56
2025-10-27,CBIBF,17008,5443,1.56
2025-10-27,CFAC,10779,2385,2.93
2025-10-27,CIEC,3675,4985,-1.58
2025-10-27,ECOC,5157,7163,-1.31
2025-10-27,ETIT,18463,2942,1.48
2025-10-27,FTSC,10809,4981,-1.66
2025-10-27,LIBC,5530,2385,-0.36
2025-10-27,NEIC,3375,2466,0.18
2025-10-27,NSBC,13608,1061,-2.75
2025-10-27,NSIAS,8265,8461,2.78
2025-10-27,NSIAC,12752,2898,1.19
2025-10-27,NTLC,2618,9355,1.79
2025-10-27,ONTBF,19739,2515,2.83
2025-10-27,ORGT,19143,2123,2.26
2025-10-27,PALC,12097,9924,-0.05
2025-10-27,PRSC,12470,3128,-0.51
2025-10-27,PVBC,13905,4257,2.84
2025-10-27,SAFC,19993,3172,2.82
2025-10-27,SCRC,4382,6643,1.6
2025-10-27,SDCC,18651,9073,-0.65
2025-10-27,SDSC,12753,767,-0.88
2025-10-27,SEMC,17350,6704,0.73
2025-10-27,SGBC,16232,782,-1.54
2025-10-27,SHEC,13353,4311,2.64
2025-10-27,SIBC,9442,7564,-1.0
2025-10-27,SICC,19721,4323,-2.35
2025-10-27,SICG,6547,1624,2.36
2025-10-27,SITC,4964,7733,2.64
2025-10-27,SLBC,7431,7991,2.03
2025-10-27,SMBC,8190,768,2.13
2025-10-27,SNTS,16406,6572,1.22
2025-10-27,SOGC,4600,2833,1.2
2025-10-27,STAC,14728,9248,0.3
2025-10-27,STBC,12596,9327,-1.13
2025-10-27,TTLS,3132,5301,-1.13
2025-10-27,UNLC,5760,7144,0.08
2025-10-28,ABJC,13805,1239,2.76
2025-10-28,BICC,8091,4539,-1.23
2025-10-28,BNBC,15227,1525,-1.69
2025-10-28,BOAB,9531,9642,-0.87
2025-10-28,BOABF,19507,3410,-0.48
2025-10-28,BOAC,9169,874,-2.22
2025-10-28,BOAM,7023,6960,-0.11
2025-10-28,BOAN,8489,6237,-1.16
2025-10-28,BOAS,16947,5359,-2.94
2025-10-28,BOAG,7560,6663,2.69
2025-10-28,CABC,6955,3959,-2.08
2025-10-28,CBIBF,18771,8026,-1.75
2025-10-28,CFAC,2296,1314,0.93
2025-10-28,CIEC,4664,981,2.1
2025-10-28,ECOC,15693,8923,0.22
2025-10-28,ETIT,4660,5528,-2.25
2025-10-28,FTSC,11416,2519,0.52
2025-10-28,LIBC,15212,8906,-2.92
2025-10-28,NEIC,17955,1581,2.83
2025-10-28,NSBC,13730,9413,0.63
2025-10-28,NSIAS,10561,9550,-2.71
2025-10-28,NSIAC,7788,9747,-0.56
2025-10-28,NTLC,13221,5810,1.43
2025-10-28,ONTBF,5162,7960,-2.86
2025-10-28,ORGT,17466,7653,-0.6
2025-10-28,PALC,12351,6936,2.6
2025-10-28,PRSC,3545,3684,0.35
2025-10-28,PVBC,17214,9607,0.3
2025-10-28,SAFC,8056,9670,-0.58
2025-10-28,SCRC,5465,5435,-2.38
2025-10-28,SDCC,3320,4959,-2.96
2025-10-28,SDSC,16617,7954,0.24
2025-10-28,SEMC,19184,2015,-2.14
2025-10-28,SGBC,5633,3015,2.44
2025-10-28,SHEC,8669,4416,-1.92
2025-10-28,SIBC,2866,5515,-1.91
2025-10-28,SICC,3604,4062,-0.56
2025-10-28,SICG,13618,7508,-2.12
2025-10-28,SITC,4527,4326,2.2
2025-10-28,SLBC,19898,2125,-2.97
2025-10-28,SMBC,13638,9024,0.58
2025-10-28,SNTS,13348,5232,1.79
2025-10-28,SOGC,16151,540,-1.15
2025-10-28,STAC,11044,8856,-1.0
2025-10-28,STBC,17949,2923,0.55
2025-10-28,TTLS,19596,3832,-0.6
2025-10-28,UNLC,9982,9614,-2.94
2025-10-29,ABJC,6222,8054,-2.56
2025-10-29,BICC,12422,4242,0.7
2025-10-29,BNBC,16709,4735,0.45
2025-10-29,BOAB,5998,8270,0.53
2025-10-29,BOABF,4185,9945,-2.16
2025-10-29,BOAC,14961,5654,1.37
2025-10-29,BOAM,12615,3665,1.04
2025-10-29,BOAN,13930,3081,1.64
2025-10-29,BOAS,6969,9533,0.39
2025-10-29,BOAG,16733,5135,0.29
2025-10-29,CABC,9715,5808,-2.27
2025-10-29,CBIBF,13918,1918,-2.89
2025-10-29,CFAC,15054,3663,-2.49
2025-10-29,CIEC,14607,2438,-1.45
2025-10-29,ECOC,8603,8828,1.65
2025-10-29,ETIT,2465,8761,2.02
2025-10-29,FTSC,18525,1463,1.45
2025-10-29,LIBC,15463,1046,1.85
2025-10-29,NEIC,6772,4649,-2.61
2025-10-29,NSBC,7387,3460,-0.02
2025-10-29,NSIAS,3912,2831,1.07
2025-10-29,NSIAC,3971,1485,-1.58
2025-10-29,NTLC,18285,6368,-0.32
2025-10-29,ONTBF,15242,2862,1.33
2025-10-29,ORGT,12126,7805,-2.91
2025-10-29,PALC,3772,3790,1.1
2025-10-29,PRSC,15699,8811,-2.39
2025-10-29,PVBC,4506,1869,-2.81
2025-10-29,SAFC,2338,8665,2.04
2025-10-29,SCRC,2463,7933,-0.07
2025-10-29,SDCC,11585,8686,-0.59
2025-10-29,SDSC,13059,548,0.29
2025-10-29,SEMC,6444,1656,0.2
2025-10-29,SGBC,17239,1952,-1.98
2025-10-29,SHEC,7889,7022,2.61
2025-10-29,SIBC,18257,4088,1.15
2025-10-29,SICC,5724,5656,-1.52
2025-10-29,SICG,9967,6067,-1.1
2025-10-29,SITC,10301,4621,2.75
2025-10-29,SLBC,6412,9027,-0.58
2025-10-29,SMBC,11420,7032,-0.53
2025-10-29,SNTS,16825,4165,2.52
2025-10-29,SOGC,9375,3886,-0.75
2025-10-29,STAC,14210,2100,-0.05
2025-10-29,STBC,6345,5642,-1.75
2025-10-29,TTLS,9060,5551,-1.43
2025-10-29,UNLC,15553,9448,1.92
2025-10-30,ABJC,12056,7477,0.85
2025-10-30,BICC,9628,8894,1.1
2025-10-30,BNBC,13121,3761,0.52
2025-10-30,BOAB,13711,9502,-2.34
2025-10-30,BOABF,14361,8673,1.06
2025-10-30,BOAC,15144,5727,-0.09
2025-10-30,BOAM,17625,5026,0.6
2025-10-30,BOAN,5059,8656,-2.97
2025-10-30,BOAS,18016,3695,2.4
2025-10-30,BOAG,3017,3493,-2.12
2025-10-30,CABC,10453,8847,-0.23
2025-10-30,CBIBF,19981,5281,-2.24
2025-10-30,CFAC,9468,4622,1.94
2025-10-30,CIEC,12501,6820,1.89
2025-10-30,ECOC,9749,3923,-0.25
2025-10-30,ETIT,9309,5284,0.39
2025-10-30,FTSC,17408,1779,2.66
2025-10-30,LIBC,9830,8734,2.12
2025-10-30,NEIC,7560,7588,1.54
2025-10-30,NSBC,19842,4822,0.48
2025-10-30,NSIAS,15005,5205,-2.44
2025-10-30,NSIAC,9144,5965,2.78
2025-10-30,NTLC,10206,7622,-0.93
2025-10-30,ONTBF,5525,6593,1.07
2025-10-30,ORGT,16599,7547,1.54
2025-10-30,PALC,19857,6355,2.53
2025-10-30,PRSC,8505,2280,-2.15
2025-10-30,PVBC,19115,7669,0.09
2025-10-30,SAFC,2071,3612,-0.92
2025-10-30,SCRC,18943,1272,2.76
2025-10-30,SDCC,9416,3470,2.28
2025-10-30,SDSC,18424,7467,1.74
2025-10-30,SEMC,6952,625,1.09
2025-10-30,SGBC,12859,9422,-0.74
2025-10-30,SHEC,3290,5177,2.35
2025-10-30,SIBC,9299,3224,1.12
2025-10-30,SICC,15229,3694,1.0
2025-10-30,SICG,4860,4484,-2.7
2025-10-30,SITC,7866,1124,0.58
2025-10-30,SLBC,19108,5851,2.39
2025-10-30,SMBC,12817,7153,2.43
2025-10-30,SNTS,19344,6344,0.9
2025-10-30,SOGC,4157,6049,1.75
2025-10-30,STAC,19298,9470,1.85
2025-10-30,STBC,8579,8962,-1.57
2025-10-30,TTLS,4215,5885,-2.89
2025-10-30,UNLC,14399,6841,2.84
2025-10-31,ABJC,19556,5575,-1.83
2025-10-31,BICC,17934,1133,0.43
2025-10-31,BNBC,3947,715,-2.85
2025-10-31,BOAB,14427,7513,-1.71
2025-10-31,BOABF,8483,8967,-2.84
2025-10-31,BOAC,16828,8836,1.78
2025-10-31,BOAM,3825,5338,2.31
2025-10-31,BOAN,5184,1316,-1.54
2025-10-31,BOAS,4916,7730,-1.01
2025-10-31,BOAG,14421,7959,1.78
2025-10-31,CABC,12376,4917,0.22
2025-10-31,CBIBF,4840,5649,-2.78
2025-10-31,CFAC,10922,3567,2.57
2025-10-31,CIEC,9526,3820,1.49
2025-10-31,ECOC,17685,1010,-2.62
2025-10-31,ETIT,4876,6577,-2.63
2025-10-31,FTSC,8843,7926,1.95
2025-10-31,LIBC,7678,3473,-1.04
2025-10-31,NEIC,2595,7070,1.82
2025-10-31,NSBC,8760,8234,2.6
2025-10-31,NSIAS,17098,6401,0.8
2025-10-31,NSIAC,12095,9715,0.38
2025-10-31,NTLC,18742,4711,-1.07
2025-10-31,ONTBF,12312,5793,-2.57
2025-10-31,ORGT,2526,8470,0.56
2025-10-31,PALC,2179,1344,-1.64
2025-10-31,PRSC,8396,1084,-2.14
2025-10-31,PVBC,7530,4487,1.56
2025-10-31,SAFC,2216,2387,-0.29
2025-10-31,SCRC,9086,7793,1.63
2025-10-31,SDCC,18805,1005,1.69
2025-10-31,SDSC,8739,5352,-0.3
2025-10-31,SEMC,19550,9269,-2.1
2025-10-31,SGBC,3237,2306,-0.56
2025-10-31,SHEC,5646,7683,2.4
2025-10-31,SIBC,13275,7176,-2.34
2025-10-31,SICC,7265,4603,1.94
2025-10-31,SICG,7780,6570,1.34
2025-10-31,SITC,18758,7755,-1.98
2025-10-31,SLBC,4323,5425,0.63
2025-10-31,SMBC,6325,4773,1.02
2025-10-31,SNTS,13191,2809,0.95
2025-10-31,SOGC,7020,2653,-0.53
2025-10-31,STAC,13423,2521,0.81
2025-10-31,STBC,4247,2508,-1.68
2025-10-31,TTLS,11055,9835,-0.17
2025-10-31,UNLC,7566,4855,0.62
2025-11-03,ABJC,4705,9492,1.89
2025-11-03,BICC,3023,1192,2.4
2025-11-03,BNBC,10586,8406,0.69
2025-11-03,BOAB,5762,2819,-0.25
2025-11-03,BOABF,4868,5700,-1.47
2025-11-03,BOAC,19324,1419,-1.69
2025-11-03,BOAM,17499,9739,-2.59
2025-11-03,BOAN,16697,3888,0.72
2025-11-03,BOAS,9733,7515,2.07
2025-11-03,BOAG,4273,819,0.85
2025-11-03,CABC,4466,8919,0.42
2025-11-03,CBIBF,14801,7231,-0.25
2025-11-03,CFAC,14648,6625,-0.26
2025-11-03,CIEC,13969,2639,-2.75
2025-11-03,ECOC,15848,2965,0.12
2025-11-03,ETIT,9521,2700,1.79
2025-11-03,FTSC,13417,2898,2.84
2025-11-03,LIBC,13830,8762,-1.03
2025-11-03,NEIC,3229,7549,-2.46
2025-11-03,NSBC,5875,7283,-1.78
2025-11-03,NSIAS,17624,9807,-2.78
2025-11-03,NSIAC,5528,6237,2.85
2025-11-03,NTLC,6612,9968,0.35
2025-11-03,ONTBF,4759,8375,1.25
2025-11-03,ORGT,15014,1044,-1.66
2025-11-03,PALC,11450,1469,-1.57
2025-11-03,PRSC,5862,882,2.51
2025-11-03,PVBC,10179,2282,-1.42
2025-11-03,SAFC,3116,7177,-1.7
2025-11-03,SCRC,17819,9572,-2.09
2025-11-03,SDCC,14926,4117,-1.02
2025-11-03,SDSC,2423,9280,-0.82
2025-11-03,SEMC,6529,7395,-1.96
2025-11-03,SGBC,16726,7493,0.73
2025-11-03,SHEC,12592,8740,1.77
2025-11-03,SIBC,4164,8183,0.55
2025-11-03,SICC,18988,8707,1.71
2025-11-03,SICG,3188,9722,0.32
2025-11-03,SITC,15585,1851,0.52
2025-11-03,SLBC,13447,993,0.56
2025-11-03,SMBC,2234,783,-2.39
2025-11-03,SNTS,8921,6999,0.04
2025-11-03,SOGC,18440,1522,1.67
2025-11-03,STAC,9447,2588,0.85
2025-11-03,STBC,2736,6829,-0.25
2025-11-03,TTLS,3482,3452,-0.17
2025-11-03,UNLC,14375,9871,0.33
2025-11-04,ABJC,7258,8860,1.6
2025-11-04,BICC,3860,1417,-2.42
2025-11-04,BNBC,10037,5056,-0.41
2025-11-04,BOAB,7282,1504,1.06
2025-11-04,BOABF,19746,8481,-2.03
2025-11-04,BOAC,16259,4728,1.58
2025-11-04,BOAM,5689,4512,-0.55
2025-11-04,BOAN,14331,6895,1.66
2025-11-04,BOAS,5034,7318,-2.55
2025-11-04,BOAG,17535,8014,1.82
2025-11-04,CABC,6563,8383,1.86
2025-11-04,CBIBF,14855,3622,-1.16
2025-11-04,CFAC,5874,4809,2.41
2025-11-04,CIEC,7810,5310,-0.51
2025-11-04,ECOC,17946,557,-2.19
2025-11-04,ETIT,3090,1795,-2.71
2025-11-04,FTSC,9733,7104,-1.01
2025-11-04,LIBC,9162,7046,-1.91
2025-11-04,NEIC,9647,9377,1.03
2025-11-04,NSBC,11769,8816,0.13
2025-11-04,NSIAS,9528,4474,2.16
2025-11-04,NSIAC,7776,3421,1.16
2025-11-04,NTLC,5307,8943,0.91
2025-11-04,ONTBF,2732,9229,-0.38
2025-11-04,ORGT,19291,3253,0.44
2025-11-04,PALC,3849,542,1.79
2025-11-04,PRSC,6975,9715,-1.51
2025-11-04,PVBC,13567,9615,-0.14
2025-11-04,SAFC,7421,5752,-0.16
2025-11-04,SCRC,8317,5230,0.76
2025-11-04,SDCC,7703,6482,2.73
2025-11-04,SDSC,15199,1823,0.59
2025-11-04,SEMC,11675,9173,-0.88
2025-11-04,SGBC,11867,3220,0.2
2025-11-04,SHEC,11083,1721,0.72
2025-11-04,SIBC,3187,8295,1.9
2025-11-04,SICC,19639,7762,0.9
2025-11-04,SICG,7481,3499,1.59
2025-11-04,SITC,9534,3762,1.16
2025-11-04,SLBC,17539,4563,-1.41
2025-11-04,SMBC,18815,4680,0.03
2025-11-04,SNTS,11019,3200,2.62
2025-11-04,SOGC,16485,3891,-1.82
2025-11-04,STAC,5206,7180,1.49
2025-11-04,STBC,8629,4443,2.52
2025-11-04,TTLS,4899,9335,-0.33
2025-11-04,UNLC,10061,8429,-2.63
2025-11-05,ABJC,12284,9913,0.78
2025-11-05,BICC,12691,8414,-0.45
2025-11-05,BNBC,5527,3382,-2.5
2025-11-05,BOAB,19324,8484,-2.28
2025-11-05,BOABF,19249,9187,2.67
2025-11-05,BOAC,19555,5634,-1.08
2025-11-05,BOAM,8750,4684,0.33
2025-11-05,BOAN,16521,1902,2.58
2025-11-05,BOAS,14446,2127,-1.37
2025-11-05,BOAG,12371,8224,1.98
2025-11-05,CABC,4106,9542,-2.9
2025-11-05,CBIBF,18792,1532,-1.78
2025-11-05,CFAC,16387,7149,-0.59
2025-11-05,CIEC,14440,4014,-1.96
2025-11-05,ECOC,9584,3709,-1.13
2025-11-05,ETIT,3155,5283,0.91
2025-11-05,FTSC,18511,5163,-1.77
2025-11-05,LIBC,19950,2606,-0.62
2025-11-05,NEIC,4386,5439,2.34
2025-11-05,NSBC,15776,3839,-1.87
2025-11-05,NSIAS,10417,5153,1.56
2025-11-05,NSIAC,4641,6425,1.57
2025-11-05,NTLC,18430,7186,-1.17
2025-11-05,ONTBF,15817,7557,-0.8
2025-11-05,ORGT,11286,6350,-0.22
2025-11-05,PALC,18065,4486,-2.72
2025-11-05,PRSC,3422,7085,-1.2
2025-11-05,PVBC,16548,9673,-2.96
2025-11-05,SAFC,11825,9231,-1.62
2025-11-05,SCRC,3497,1212,2.14
2025-11-05,SDCC,6606,2194,2.8
2025-11-05,SDSC,3516,7000,2.04
2025-11-05,SEMC,8124,6203,-1.87
2025-11-05,SGBC,16708,7468,2.47
2025-11-05,SHEC,14009,1137,-0.98
2025-11-05,SIBC,12966,9417,-2.58
2025-11-05,SICC,13638,7034,-0.81
2025-11-05,SICG,15303,7175,-1.67
2025-11-05,SITC,14907,8861,-0.57
2025-11-05,SLBC,19552,9818,-2.47
2025-11-05,SMBC,11255,6263,-1.71
2025-11-05,SNTS,4165,4377,-1.1
2025-11-05,SOGC,10751,2600,-2.08
2025-11-05,STAC,12823,1461,2.8
2025-11-05,STBC,9660,4851,2.24
2025-11-05,TTLS,11135,7355,1.59
2025-11-05,UNLC,12486,9518,1.82
2025-11-06,ABJC,7607,4516,0.5
2025-11-06,BICC,4962,4431,-2.38
2025-11-06,BNBC,8815,1334,-0.18
2025-11-06,BOAB,8921,4930,-1.93
2025-11-06,BOABF,3390,7195,1.65
2025-11-06,BOAC,13206,8811,-2.25
2025-11-06,BOAM,13568,9692,-0.69
2025-11-06,BOAN,7704,6791,2.37
2025-11-06,BOAS,16515,6060,-0.14
2025-11-06,BOAG,2703,3080,-2.77
2025-11-06,CABC,8774,2754,-1.73
2025-11-06,CBIBF,18951,2974,-1.76
2025-11-06,CFAC,10475,5799,2.53
2025-11-06,CIEC,18315,5719,-1.12
2025-11-06,ECOC,9655,5817,-1.14
2025-11-06,ETIT,2743,2727,-2.78
2025-11-06,FTSC,16954,3283,-2.53
2025-11-06,LIBC,4161,9739,-1.81
2025-11-06,NEIC,2076,5202,-2.46
2025-11-06,NSBC,12275,1096,0.96
2025-11-06,NSIAS,9917,4927,0.96
2025-11-06,NSIAC,4188,9932,-2.47
2025-11-06,NTLC,13843,7941,-1.03
2025-11-06,ONTBF,9581,7298,-2.74
2025-11-06,ORGT,6584,4558,-1.02
2025-11-06,PALC,16756,1429,1.45
2025-11-06,PRSC,12093,2606,2.7
2025-11-06,PVBC,13973,6009,-0.07
2025-11-06,SAFC,13523,4878,-1.85
2025-11-06,SCRC,8739,8683,0.04
2025-11-06,SDCC,13861,4384,-0.33
2025-11-06,SDSC,11696,9732,0.14
2025-11-06,SEMC,11599,2822,-2.37
2025-11-06,SGBC,12714,6356,-0.35
2025-11-06,SHEC,14723,586,2.95
2025-11-06,SIBC,6299,600,-0.42
2025-11-06,SICC,6442,7637,1.79
2025-11-06,SICG,8905,9678,1.96
2025-11-06,SITC,11861,5806,0.07
2025-11-06,SLBC,17205,8765,-1.45
2025-11-06,SMBC,10973,6069,0.11
2025-11-06,SNTS,16535,7470,-0.14
2025-11-06,SOGC,4329,9989,0.79
2025-11-06,STAC,19771,8741,2.2
2025-11-06,STBC,14326,3478,0.28
2025-11-06,TTLS,4026,2433,0.01
2025-11-06,UNLC,17922,690,-2.22
2025-11-07,ABJC,19217,4410,2.04
2025-11-07,BICC,16373,2393,-2.49
2025-11-07,BNBC,18515,5564,-0.48
2025-11-07,BOAB,3319,3313,0.29
2025-11-07,BOABF,4995,1983,2.05
2025-11-07,BOAC,10191,6058,2.52
2025-11-07,BOAM,11092,6772,-0.93
2025-11-07,BOAN,10726,4324,1.2
2025-11-07,BOAS,9677,3549,-0.58
2025-11-07,BOAG,14279,2518,1.45
2025-11-07,CABC,16453,9691,1.78
2025-11-07,CBIBF,10052,9941,2.94
2025-11-07,CFAC,16020,7432,2.67
2025-11-07,CIEC,3793,6764,1.72
2025-11-07,ECOC,15385,5675,-1.59
2025-11-07,ETIT,15642,1038,2.61
2025-11-07,FTSC,13349,7661,-1.14
2025-11-07,LIBC,10009,3770,1.23
2025-11-07,NEIC,5337,5531,-2.0
2025-11-07,NSBC,19146,7317,1.26
2025-11-07,NSIAS,18258,1508,2.33
2025-11-07,NSIAC,13004,6137,1.91
2025-11-07,NTLC,3803,8130,1.43
2025-11-07,ONTBF,15849,758,0.41
2025-11-07,ORGT,5005,4600,-0.45
2025-11-07,PALC,7748,2293,2.9
2025-11-07,PRSC,9393,3955,-1.74
2025-11-07,PVBC,17283,1636,-2.01
2025-11-07,SAFC,18314,8489,2.11
2025-11-07,SCRC,4565,7064,-1.66
2025-11-07,SDCC,4319,8170,0.58
2025-11-07,SDSC,6744,2566,-0.68
2025-11-07,SEMC,16103,3935,2.93
2025-11-07,SGBC,6503,5273,0.01
2025-11-07,SHEC,17194,2785,-1.5
2025-11-07,SIBC,18679,6410,2.07
2025-11-07,SICC,3610,6891,-0.95
2025-11-07,SICG,5614,4220,2.09
